timestamp,person_id,dwell_sec,zone_id,camera_id,source_video
3/20/2026 09:59,1,3032.35,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:00,2,16.19,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:02,3,0.4,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:47,4,2.2,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:16,6,10.49,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:48,7,2.6,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:53,9,0.1,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:01,10,43.37,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:01,11,6.6,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:01,12,35.08,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:47,14,0.1,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:04,16,0.7,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:09,17,5.5,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:09,18,0.4,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:41,21,4.9,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:05,24,622.94,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:10,28,2993.57,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:10,29,25.49,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:16,30,5.7,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:11,31,48.87,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:12,32,16.49,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:12,33,823.43,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:57,36,75.86,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:31,37,186.59,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:15,40,1.2,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:47,45,11.49,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:54,47,232.87,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:17,49,9.89,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:17,50,565.87,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:17,51,9.99,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:17,53,93.55,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:19,56,96.24,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:20,57,1125.75,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:40,60,1.5,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:51,61,24.29,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:23,62,32.78,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:23,65,121.83,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:26,67,48.37,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:53,71,0.1,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
3/20/2026 10:35,75,33.58,Women shoes,coach5,Coach-5-hour-1-20260320095959.mp4
